source,year,state,total_activities,sdg_1_coverage,sdg_1_name,sdg_2_coverage,sdg_2_name,sdg_3_coverage,sdg_3_name,sdg_4_coverage,sdg_4_name,sdg_5_coverage,sdg_5_name,sdg_6_coverage,sdg_6_name,sdg_7_coverage,sdg_7_name,sdg_8_coverage,sdg_8_name,sdg_9_coverage,sdg_9_name,sdg_10_coverage,sdg_10_name,sdg_11_coverage,sdg_11_name,sdg_12_coverage,sdg_12_name,sdg_13_coverage,sdg_13_name,sdg_14_coverage,sdg_14_name,sdg_15_coverage,sdg_15_name,sdg_16_coverage,sdg_16_name,sdg_17_coverage,sdg_17_name
NSW_Hawkesbury_Urban_2023,2023,NSW,94,0.0532,No Poverty,0.0106,Zero Hunger,0.4255,Good Health and Well-being,0.0745,Quality Education,0.0319,Gender Equality,0.0532,Clean Water and Sanitation,0.0532,Affordable and Clean Energy,0.6277,Decent Work and Economic Growth,0.1277,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4574,Sustainable Cities and Communities,0.0851,Responsible Consumption and Production,0.266,Climate Action,0.0213,Life Below Water,0.1064,Life on Land,0.2872,"Peace, Justice and Strong Institutions",0.0851,Partnerships for the Goals
NSW_Junee_Rural_2023,2023,NSW,11,0.0,No Poverty,0.0,Zero Hunger,0.3636,Good Health and Well-being,0.0909,Quality Education,0.1818,Gender Equality,0.2727,Clean Water and Sanitation,0.0909,Affordable and Clean Energy,0.3636,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0909,Reduced Inequalities,0.2727,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.1818,Climate Action,0.0909,Life Below Water,0.2727,Life on Land,0.1818,"Peace, Justice and Strong Institutions",0.0909,Partnerships for the Goals
NSW_Inverell_Rural_2023,2023,NSW,36,0.0278,No Poverty,0.0,Zero Hunger,0.3889,Good Health and Well-being,0.1389,Quality Education,0.0,Gender Equality,0.1111,Clean Water and Sanitation,0.0833,Affordable and Clean Energy,0.6667,Decent Work and Economic Growth,0.1667,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5833,Sustainable Cities and Communities,0.0556,Responsible Consumption and Production,0.1667,Climate Action,0.0278,Life Below Water,0.1111,Life on Land,0.2778,"Peace, Justice and Strong Institutions",0.0556,Partnerships for the Goals
NSW_Kiama_Urban_2023,2023,NSW,12,0.0833,No Poverty,0.0,Zero Hunger,0.9167,Good Health and Well-being,0.0833,Quality Education,0.25,Gender Equality,0.0833,Clean Water and Sanitation,0.0833,Affordable and Clean Energy,0.8333,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0833,Reduced Inequalities,0.4167,Sustainable Cities and Communities,0.0833,Responsible Consumption and Production,0.3333,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.5833,"Peace, Justice and Strong Institutions",0.0833,Partnerships for the Goals
NSW_Hilltops_Rural_2023,2023,NSW,64,0.0938,No Poverty,0.0469,Zero Hunger,0.5,Good Health and Well-being,0.0781,Quality Education,0.0,Gender Equality,0.0625,Clean Water and Sanitation,0.0625,Affordable and Clean Energy,0.7188,Decent Work and Economic Growth,0.0312,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5156,Sustainable Cities and Communities,0.0312,Responsible Consumption and Production,0.3125,Climate Action,0.0,Life Below Water,0.1406,Life on Land,0.2188,"Peace, Justice and Strong Institutions",0.0625,Partnerships for the Goals
NSW_Kyogle_Rural_2023,2023,NSW,26,0.0769,No Poverty,0.0,Zero Hunger,0.4615,Good Health and Well-being,0.1154,Quality Education,0.0769,Gender Equality,0.0385,Clean Water and Sanitation,0.0385,Affordable and Clean Energy,0.5769,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5,Sustainable Cities and Communities,0.0769,Responsible Consumption and Production,0.1538,Climate Action,0.0,Life Below Water,0.1538,Life on Land,0.3077,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Lachlan_Rural_2023,2023,NSW,7,0.2857,No Poverty,0.0,Zero Hunger,0.5714,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.4286,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7143,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5714,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.7143,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.4286,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Kempsey_Urban_2023,2023,NSW,24,0.125,No Poverty,0.0,Zero Hunger,0.7917,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.375,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7917,Decent Work and Economic Growth,0.125,"Industry, Innovation and Infrastructure",0.0417,Reduced Inequalities,0.5417,Sustainable Cities and Communities,0.0417,Responsible Consumption and Production,0.5417,Climate Action,0.0,Life Below Water,0.0417,Life on Land,0.2083,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Leeton_Rural_2023,2023,NSW,11,0.2727,No Poverty,0.0,Zero Hunger,0.8182,Good Health and Well-being,0.0909,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0909,Affordable and Clean Energy,0.9091,Decent Work and Economic Growth,0.1818,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6364,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.4545,Climate Action,0.0,Life Below Water,0.0909,Life on Land,0.2727,"Peace, Justice and Strong Institutions",0.0909,Partnerships for the Goals
NSW_Ku Ring Gai_Urban_2023,2023,NSW,22,0.1364,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.0909,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0455,Affordable and Clean Energy,0.6818,Decent Work and Economic Growth,0.0455,"Industry, Innovation and Infrastructure",0.0455,Reduced Inequalities,0.5909,Sustainable Cities and Communities,0.0909,Responsible Consumption and Production,0.2727,Climate Action,0.0,Life Below Water,0.1818,Life on Land,0.3182,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Lismore_Urban_2023,2023,NSW,45,0.0889,No Poverty,0.0222,Zero Hunger,0.4444,Good Health and Well-being,0.0667,Quality Education,0.0,Gender Equality,0.0444,Clean Water and Sanitation,0.0444,Affordable and Clean Energy,0.5778,Decent Work and Economic Growth,0.0667,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.7333,Sustainable Cities and Communities,0.0667,Responsible Consumption and Production,0.3778,Climate Action,0.0222,Life Below Water,0.0222,Life on Land,0.0667,"Peace, Justice and Strong Institutions",0.0222,Partnerships for the Goals
NSW_Inner West_Urban_2023,2023,NSW,111,0.045,No Poverty,0.0,Zero Hunger,0.6126,Good Health and Well-being,0.1351,Quality Education,0.0811,Gender Equality,0.0631,Clean Water and Sanitation,0.0721,Affordable and Clean Energy,0.8378,Decent Work and Economic Growth,0.1171,"Industry, Innovation and Infrastructure",0.018,Reduced Inequalities,0.4144,Sustainable Cities and Communities,0.0541,Responsible Consumption and Production,0.1892,Climate Action,0.027,Life Below Water,0.0721,Life on Land,0.4234,"Peace, Justice and Strong Institutions",0.027,Partnerships for the Goals
NSW_Lake Macquarie_Urban_2023,2023,NSW,48,0.0417,No Poverty,0.0208,Zero Hunger,0.5208,Good Health and Well-being,0.1458,Quality Education,0.0208,Gender Equality,0.0625,Clean Water and Sanitation,0.1875,Affordable and Clean Energy,0.7292,Decent Work and Economic Growth,0.1458,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3333,Sustainable Cities and Communities,0.1042,Responsible Consumption and Production,0.3125,Climate Action,0.0208,Life Below Water,0.0625,Life on Land,0.1667,"Peace, Justice and Strong Institutions",0.0208,Partnerships for the Goals
NSW_Lithgow_Urban_2023,2023,NSW,38,0.0263,No Poverty,0.0,Zero Hunger,0.3947,Good Health and Well-being,0.0263,Quality Education,0.0263,Gender Equality,0.1842,Clean Water and Sanitation,0.1316,Affordable and Clean Energy,0.5526,Decent Work and Economic Growth,0.1053,"Industry, Innovation and Infrastructure",0.0263,Reduced Inequalities,0.2632,Sustainable Cities and Communities,0.0526,Responsible Consumption and Production,0.1842,Climate Action,0.0,Life Below Water,0.1053,Life on Land,0.1842,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Lockhart_Rural_2023,2023,NSW,15,0.2,No Poverty,0.0,Zero Hunger,0.7333,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.1333,Clean Water and Sanitation,0.0667,Affordable and Clean Energy,0.8667,Decent Work and Economic Growth,0.1333,"Industry, Innovation and Infrastructure",0.0667,Reduced Inequalities,0.6,Sustainable Cities and Communities,0.0667,Responsible Consumption and Production,0.4,Climate Action,0.0,Life Below Water,0.0667,Life on Land,0.4667,"Peace, Justice and Strong Institutions",0.0667,Partnerships for the Goals
NSW_Mid Coast_Urban_2023,2023,NSW,19,0.0,No Poverty,0.0,Zero Hunger,0.7368,Good Health and Well-being,0.0526,Quality Education,0.0,Gender Equality,0.1579,Clean Water and Sanitation,0.0526,Affordable and Clean Energy,0.8421,Decent Work and Economic Growth,0.3158,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4211,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.2632,Climate Action,0.0,Life Below Water,0.1053,Life on Land,0.4211,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Liverpool_Urban_2023,2023,NSW,52,0.0769,No Poverty,0.0,Zero Hunger,0.5385,Good Health and Well-being,0.1154,Quality Education,0.0192,Gender Equality,0.1154,Clean Water and Sanitation,0.0385,Affordable and Clean Energy,0.7115,Decent Work and Economic Growth,0.1346,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5769,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.1731,Climate Action,0.0,Life Below Water,0.0962,Life on Land,0.0962,"Peace, Justice and Strong Institutions",0.0769,Partnerships for the Goals
NSW_Liverpool Plains_Rural_2023,2023,NSW,71,0.0563,No Poverty,0.0423,Zero Hunger,0.5211,Good Health and Well-being,0.0563,Quality Education,0.0,Gender Equality,0.2113,Clean Water and Sanitation,0.0423,Affordable and Clean Energy,0.7606,Decent Work and Economic Growth,0.1831,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4366,Sustainable Cities and Communities,0.1127,Responsible Consumption and Production,0.2113,Climate Action,0.0141,Life Below Water,0.0986,Life on Land,0.2958,"Peace, Justice and Strong Institutions",0.0282,Partnerships for the Goals
NSW_Mosman_Urban_2023,2023,NSW,38,0.0526,No Poverty,0.0,Zero Hunger,0.5526,Good Health and Well-being,0.0526,Quality Education,0.0263,Gender Equality,0.0526,Clean Water and Sanitation,0.1316,Affordable and Clean Energy,0.6316,Decent Work and Economic Growth,0.1316,"Industry, Innovation and Infrastructure",0.0263,Reduced Inequalities,0.5526,Sustainable Cities and Communities,0.0526,Responsible Consumption and Production,0.2105,Climate Action,0.0263,Life Below Water,0.1053,Life on Land,0.4211,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Maitland_Urban_2023,2023,NSW,70,0.0429,No Poverty,0.0143,Zero Hunger,0.5,Good Health and Well-being,0.0857,Quality Education,0.0143,Gender Equality,0.0857,Clean Water and Sanitation,0.0714,Affordable and Clean Energy,0.5429,Decent Work and Economic Growth,0.1714,"Industry, Innovation and Infrastructure",0.0429,Reduced Inequalities,0.2857,Sustainable Cities and Communities,0.1143,Responsible Consumption and Production,0.1857,Climate Action,0.0143,Life Below Water,0.0714,Life on Land,0.2857,"Peace, Justice and Strong Institutions",0.0571,Partnerships for the Goals
NSW_Moree Plains_Rural_2023,2023,NSW,44,0.0682,No Poverty,0.0,Zero Hunger,0.4545,Good Health and Well-being,0.0909,Quality Education,0.0227,Gender Equality,0.2045,Clean Water and Sanitation,0.0455,Affordable and Clean Energy,0.6818,Decent Work and Economic Growth,0.1591,"Industry, Innovation and Infrastructure",0.0227,Reduced Inequalities,0.4773,Sustainable Cities and Communities,0.0909,Responsible Consumption and Production,0.1591,Climate Action,0.0227,Life Below Water,0.0227,Life on Land,0.3864,"Peace, Justice and Strong Institutions",0.0455,Partnerships for the Goals
NSW_Mid Western_Urban_2023,2023,NSW,88,0.0341,No Poverty,0.0,Zero Hunger,0.4659,Good Health and Well-being,0.1023,Quality Education,0.0114,Gender Equality,0.1932,Clean Water and Sanitation,0.0568,Affordable and Clean Energy,0.6705,Decent Work and Economic Growth,0.1364,"Industry, Innovation and Infrastructure",0.0227,Reduced Inequalities,0.4773,Sustainable Cities and Communities,0.0795,Responsible Consumption and Production,0.125,Climate Action,0.0114,Life Below Water,0.0682,Life on Land,0.2727,"Peace, Justice and Strong Institutions",0.0227,Partnerships for the Goals
NSW_Murray River_Rural_2023,2023,NSW,44,0.0682,No Poverty,0.0455,Zero Hunger,0.2955,Good Health and Well-being,0.0682,Quality Education,0.0227,Gender Equality,0.1136,Clean Water and Sanitation,0.0909,Affordable and Clean Energy,0.5682,Decent Work and Economic Growth,0.2045,"Industry, Innovation and Infrastructure",0.0227,Reduced Inequalities,0.3636,Sustainable Cities and Communities,0.1364,Responsible Consumption and Production,0.1818,Climate Action,0.0,Life Below Water,0.1136,Life on Land,0.1591,"Peace, Justice and Strong Institutions",0.0455,Partnerships for the Goals
NSW_Murrumbidgee_Rural_2023,2023,NSW,44,0.0227,No Poverty,0.0227,Zero Hunger,0.4773,Good Health and Well-being,0.0227,Quality Education,0.0455,Gender Equality,0.1591,Clean Water and Sanitation,0.0227,Affordable and Clean Energy,0.5909,Decent Work and Economic Growth,0.0455,"Industry, Innovation and Infrastructure",0.0227,Reduced Inequalities,0.4318,Sustainable Cities and Communities,0.1818,Responsible Consumption and Production,0.2045,Climate Action,0.0,Life Below Water,0.25,Life on Land,0.2045,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Narrabri_Rural_2023,2023,NSW,4,0.0,No Poverty,0.0,Zero Hunger,0.75,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.25,Affordable and Clean Energy,0.75,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.75,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.5,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.5,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Narrandera_Rural_2023,2023,NSW,15,0.0667,No Poverty,0.0,Zero Hunger,0.4,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0667,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7333,Decent Work and Economic Growth,0.1333,"Industry, Innovation and Infrastructure",0.0667,Reduced Inequalities,0.4,Sustainable Cities and Communities,0.0667,Responsible Consumption and Production,0.2,Climate Action,0.0,Life Below Water,0.0667,Life on Land,0.5333,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Narromine_Rural_2023,2023,NSW,20,0.05,No Poverty,0.0,Zero Hunger,0.45,Good Health and Well-being,0.05,Quality Education,0.0,Gender Equality,0.1,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.6,Decent Work and Economic Growth,0.15,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.55,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.15,Climate Action,0.0,Life Below Water,0.15,Life on Land,0.4,"Peace, Justice and Strong Institutions",0.1,Partnerships for the Goals
NSW_Muswellbrook_Rural_2023,2023,NSW,43,0.0698,No Poverty,0.0,Zero Hunger,0.4651,Good Health and Well-being,0.1628,Quality Education,0.0233,Gender Equality,0.0465,Clean Water and Sanitation,0.1163,Affordable and Clean Energy,0.6977,Decent Work and Economic Growth,0.1163,"Industry, Innovation and Infrastructure",0.0233,Reduced Inequalities,0.3721,Sustainable Cities and Communities,0.0233,Responsible Consumption and Production,0.186,Climate Action,0.0,Life Below Water,0.2093,Life on Land,0.2558,"Peace, Justice and Strong Institutions",0.0233,Partnerships for the Goals
NSW_North Sydney_Urban_2023,2023,NSW,41,0.0488,No Poverty,0.0,Zero Hunger,0.4146,Good Health and Well-being,0.0976,Quality Education,0.0732,Gender Equality,0.0732,Clean Water and Sanitation,0.1951,Affordable and Clean Energy,0.6098,Decent Work and Economic Growth,0.0976,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3902,Sustainable Cities and Communities,0.0976,Responsible Consumption and Production,0.3902,Climate Action,0.0732,Life Below Water,0.122,Life on Land,0.2927,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Oberon_Rural_2023,2023,NSW,36,0.0,No Poverty,0.0,Zero Hunger,0.4444,Good Health and Well-being,0.0278,Quality Education,0.0278,Gender Equality,0.0833,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7222,Decent Work and Economic Growth,0.1389,"Industry, Innovation and Infrastructure",0.0278,Reduced Inequalities,0.5,Sustainable Cities and Communities,0.0278,Responsible Consumption and Production,0.1111,Climate Action,0.0278,Life Below Water,0.1667,Life on Land,0.1944,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Northern Beaches_Urban_2023,2023,NSW,70,0.0143,No Poverty,0.0,Zero Hunger,0.6,Good Health and Well-being,0.0571,Quality Education,0.0143,Gender Equality,0.1714,Clean Water and Sanitation,0.1714,Affordable and Clean Energy,0.6714,Decent Work and Economic Growth,0.0571,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3571,Sustainable Cities and Communities,0.1571,Responsible Consumption and Production,0.2714,Climate Action,0.0571,Life Below Water,0.1857,Life on Land,0.2,"Peace, Justice and Strong Institutions",0.0143,Partnerships for the Goals
